leaid	FIPST	STNAME	LEANAME07	cbsaID07	cbsaNAME07	cbsaAREA07
4005190	40	Oklahoma	BOYNTON-MOTON	34780	Muskogee, OK Micropolitan Statistical Area	64.325950545
4005280	40	Oklahoma	BRAGGS	22900	Fort Smith, AR-OK Metropolitan Statistical Area	1.1967159693
4005280	40	Oklahoma	BRAGGS	34780	Muskogee, OK Micropolitan Statistical Area	70.582878376
4005310	40	Oklahoma	BRAMAN	38620	Ponca City, OK Micropolitan Statistical Area	118.80540682
4005340	40	Oklahoma	BRAY-DOYLE	O	O	7.1894151633
4005340	40	Oklahoma	BRAY-DOYLE	36420	Oklahoma City, OK Metropolitan Statistical Area	38.786368122
4005340	40	Oklahoma	BRAY-DOYLE	20340	Duncan, OK Micropolitan Statistical Area	183.30520682
4005400	40	Oklahoma	BRIDGE CREEK	36420	Oklahoma City, OK Metropolitan Statistical Area	44.104459943
4005430	40	Oklahoma	BRIGGS	45140	Tahlequah, OK Micropolitan Statistical Area	63.350728266
4005460	40	Oklahoma	BRISTOW	46140	Tulsa, OK Metropolitan Statistical Area	239.51908928
4005490	40	Oklahoma	BROKEN ARROW	46140	Tulsa, OK Metropolitan Statistical Area	103.28170208
4005520	40	Oklahoma	BROKEN BOW	O	O	211.39323232
4005580	40	Oklahoma	BRUSHY	22900	Fort Smith, AR-OK Metropolitan Statistical Area	45.959508693
4005760	40	Oklahoma	BUFFALO	O	O	531.89528021
4005820	40	Oklahoma	BUFFALO VALLEY	O	O	151.38105196
4005910	40	Oklahoma	BURLINGTON	O	O	266.39401534
4005970	40	Oklahoma	BUTLER	O	O	172.96409211
4006000	40	Oklahoma	BUTNER	O	O	113.10753023
4006030	40	Oklahoma	BYARS	O	O	4.4844443295
4006030	40	Oklahoma	BYARS	36420	Oklahoma City, OK Metropolitan Statistical Area	46.434165332
4006060	40	Oklahoma	BYNG	10220	Ada, OK Micropolitan Statistical Area	116.08722782
4006120	40	Oklahoma	CACHE	30020	Lawton, OK Metropolitan Statistical Area	272.31035395
4006150	40	Oklahoma	CADDO	O	O	21.392129616
4006150	40	Oklahoma	CADDO	20460	Durant, OK Micropolitan Statistical Area	112.46767707
4006180	40	Oklahoma	CALERA	20460	Durant, OK Micropolitan Statistical Area	46.952663101
4006240	40	Oklahoma	CALUMET	36420	Oklahoma City, OK Metropolitan Statistical Area	94.410315415
4006270	40	Oklahoma	CALVIN	O	O	153.51710394
4006330	40	Oklahoma	CAMERON	22900	Fort Smith, AR-OK Metropolitan Statistical Area	73.969630361
4006390	40	Oklahoma	CANADIAN	32540	McAlester, OK Micropolitan Statistical Area	76.49354746
4006420	40	Oklahoma	CANEY	O	O	84.265329415
4006480	40	Oklahoma	CANTON	O	O	239.20305306
4006510	40	Oklahoma	CANUTE	21120	Elk City, OK Micropolitan Statistical Area	0.5004054073
4006510	40	Oklahoma	CANUTE	O	O	154.07309416
4006630	40	Oklahoma	CARNEGIE	O	O	201.68359197
4006690	40	Oklahoma	CARNEY	36420	Oklahoma City, OK Metropolitan Statistical Area	48.772520182
4006810	40	Oklahoma	CASHION	36420	Oklahoma City, OK Metropolitan Statistical Area	43.320601872
4006810	40	Oklahoma	CASHION	O	O	71.137506429
4006850	40	Oklahoma	OKEMAH	O	O	99.889240413
4006870	40	Oklahoma	CATOOSA	46140	Tulsa, OK Metropolitan Statistical Area	80.440900498
4006930	40	Oklahoma	CAVE SPRINGS	O	O	38.818434294
4006960	40	Oklahoma	CEMENT	30020	Lawton, OK Metropolitan Statistical Area	0.9703921408
4006960	40	Oklahoma	CEMENT	36420	Oklahoma City, OK Metropolitan Statistical Area	22.133511043
4006960	40	Oklahoma	CEMENT	O	O	44.523024817
4007140	40	Oklahoma	CENTRAL	22900	Fort Smith, AR-OK Metropolitan Statistical Area	46.359809775
4007170	40	Oklahoma	CENTRAL HIGH	36420	Oklahoma City, OK Metropolitan Statistical Area	0.736883723
4007170	40	Oklahoma	CENTRAL HIGH	30020	Lawton, OK Metropolitan Statistical Area	36.477041592
4007170	40	Oklahoma	CENTRAL HIGH	20340	Duncan, OK Micropolitan Statistical Area	57.960959279
4007290	40	Oklahoma	CHANDLER	36420	Oklahoma City, OK Metropolitan Statistical Area	111.33657453
4007320	40	Oklahoma	CHATTANOOGA	30020	Lawton, OK Metropolitan Statistical Area	79.502246729
4007320	40	Oklahoma	CHATTANOOGA	O	O	183.97762963
4007350	40	Oklahoma	CHECOTAH	34780	Muskogee, OK Micropolitan Statistical Area	0.1259569542
4007350	40	Oklahoma	CHECOTAH	46140	Tulsa, OK Metropolitan Statistical Area	1.3123238409
4007350	40	Oklahoma	CHECOTAH	O	O	248.19451055
4007380	40	Oklahoma	CHELSEA	O	O	42.238352842
4007380	40	Oklahoma	CHELSEA	46140	Tulsa, OK Metropolitan Statistical Area	119.48332541
4007410	40	Oklahoma	CHEROKEE	O	O	179.55110333
4007500	40	Oklahoma	CHEYENNE	O	O	444.78088393
4007560	40	Oklahoma	CHICKASHA	36420	Oklahoma City, OK Metropolitan Statistical Area	42.936277311
4007620	40	Oklahoma	CHOCTAW/NICOMA PARK	36420	Oklahoma City, OK Metropolitan Statistical Area	58.265346403
4007670	40	Oklahoma	CHOUTEAU-MAZIE	46140	Tulsa, OK Metropolitan Statistical Area	21.16328956
4007670	40	Oklahoma	CHOUTEAU-MAZIE	O	O	110.53181057
4007710	40	Oklahoma	CIMARRON	21420	Enid, OK Micropolitan Statistical Area	34.483860929
4007710	40	Oklahoma	CIMARRON	O	O	115.54792802
4007740	40	Oklahoma	CLAREMORE	46140	Tulsa, OK Metropolitan Statistical Area	33.334061007
4007800	40	Oklahoma	CLAYTON	32540	McAlester, OK Micropolitan Statistical Area	8.7796650023
4007800	40	Oklahoma	CLAYTON	O	O	283.2236937
4008010	40	Oklahoma	CLEORA	O	O	25.093667229
4008040	40	Oklahoma	CLEVELAND	46140	Tulsa, OK Metropolitan Statistical Area	165.33162779
4008070	40	Oklahoma	CLINTON	O	O	136.67689541
4008130	40	Oklahoma	COALGATE	O	O	354.4795084
4008220	40	Oklahoma	COLBERT	20460	Durant, OK Micropolitan Statistical Area	54.639758949
4008250	40	Oklahoma	COLCORD	O	O	84.032029492
4008310	40	Oklahoma	COLEMAN	O	O	61.393702596
4008370	40	Oklahoma	COLLINSVILLE	12780	Bartlesville, OK Micropolitan Statistical Area	1.4515387716
4008370	40	Oklahoma	COLLINSVILLE	46140	Tulsa, OK Metropolitan Statistical Area	62.131258909
4008460	40	Oklahoma	COMANCHE	O	O	12.967502938
4008460	40	Oklahoma	COMANCHE	20340	Duncan, OK Micropolitan Statistical Area	139.83772396
4008490	40	Oklahoma	COMMERCE	33060	Miami, OK Micropolitan Statistical Area	48.515966869
4008610	40	Oklahoma	COPAN	O	O	0.3122087824
4008610	40	Oklahoma	COPAN	12780	Bartlesville, OK Micropolitan Statistical Area	88.459729157
4008640	40	Oklahoma	CORDELL	O	O	182.49535094
4008730	40	Oklahoma	COTTONWOOD	O	O	35.323975632
4008790	40	Oklahoma	COVINGTON-DOUGLAS	O	O	32.85485454
4008790	40	Oklahoma	COVINGTON-DOUGLAS	36420	Oklahoma City, OK Metropolitan Statistical Area	61.687175385
4008790	40	Oklahoma	COVINGTON-DOUGLAS	21420	Enid, OK Micropolitan Statistical Area	175.72748291
4008850	40	Oklahoma	COWETA	46140	Tulsa, OK Metropolitan Statistical Area	113.78767122
4008940	40	Oklahoma	COYLE	44660	Stillwater, OK Micropolitan Statistical Area	59.662896894
4008940	40	Oklahoma	COYLE	36420	Oklahoma City, OK Metropolitan Statistical Area	118.75639076
4009000	40	Oklahoma	CRESCENT	O	O	24.408331236
4009000	40	Oklahoma	CRESCENT	36420	Oklahoma City, OK Metropolitan Statistical Area	112.35402867
4009060	40	Oklahoma	CROOKED OAK	36420	Oklahoma City, OK Metropolitan Statistical Area	4.3886442717
4009090	40	Oklahoma	CROWDER	O	O	14.087760252
4009090	40	Oklahoma	CROWDER	32540	McAlester, OK Micropolitan Statistical Area	119.90220843
4009150	40	Oklahoma	CRUTCHO	36420	Oklahoma City, OK Metropolitan Statistical Area	5.5186653374
4009240	40	Oklahoma	CUSHING	36420	Oklahoma City, OK Metropolitan Statistical Area	14.446397435
4009240	40	Oklahoma	CUSHING	44660	Stillwater, OK Micropolitan Statistical Area	69.354515156
4009300	40	Oklahoma	CYRIL	30020	Lawton, OK Metropolitan Statistical Area	0.2347149871
4009300	40	Oklahoma	CYRIL	O	O	54.029631798
4009360	40	Oklahoma	DAHLONEGAH	O	O	11.766352972
4009390	40	Oklahoma	DALE	43060	Shawnee, OK Micropolitan Statistical Area	40.892844677
4009420	40	Oklahoma	DARLINGTON	36420	Oklahoma City, OK Metropolitan Statistical Area	60.601772672
4009450	40	Oklahoma	DAVENPORT	36420	Oklahoma City, OK Metropolitan Statistical Area	75.138858558
4009480	40	Oklahoma	DAVIDSON	O	O	125.57343354
4009510	40	Oklahoma	DAVIS	11620	Ardmore, OK Micropolitan Statistical Area	10.454336854
4009510	40	Oklahoma	DAVIS	O	O	214.47561842
4009570	40	Oklahoma	DEER CREEK	36420	Oklahoma City, OK Metropolitan Statistical Area	70.907633549
4009720	40	Oklahoma	DENISON	O	O	27.056298716
4009750	40	Oklahoma	DEPEW	46140	Tulsa, OK Metropolitan Statistical Area	71.267182319
4009780	40	Oklahoma	DEWAR	O	O	11.610183908
4009780	40	Oklahoma	DEWAR	46140	Tulsa, OK Metropolitan Statistical Area	21.541931468
4009810	40	Oklahoma	DEWEY	46140	Tulsa, OK Metropolitan Statistical Area	22.565204549
4009810	40	Oklahoma	DEWEY	12780	Bartlesville, OK Micropolitan Statistical Area	63.152428892
4009870	40	Oklahoma	DIBBLE	36420	Oklahoma City, OK Metropolitan Statistical Area	72.536789746
4009910	40	Oklahoma	DICKSON	11620	Ardmore, OK Micropolitan Statistical Area	125.38220177
4010050	40	Oklahoma	DOVER	O	O	121.79150019
4010170	40	Oklahoma	DRUMMOND	O	O	2.3249099996
4010170	40	Oklahoma	DRUMMOND	21420	Enid, OK Micropolitan Statistical Area	85.154857474
4010200	40	Oklahoma	DRUMRIGHT	44660	Stillwater, OK Micropolitan Statistical Area	5.3020376928
4010200	40	Oklahoma	DRUMRIGHT	46140	Tulsa, OK Metropolitan Statistical Area	61.459990162
4010260	40	Oklahoma	DUKE	O	O	28.480949719
4010260	40	Oklahoma	DUKE	11060	Altus, OK Micropolitan Statistical Area	128.26695297
4010290	40	Oklahoma	DUNCAN	20340	Duncan, OK Micropolitan Statistical Area	65.689806285
4010350	40	Oklahoma	DURANT	20460	Durant, OK Micropolitan Statistical Area	42.988386047
4010410	40	Oklahoma	DUSTIN	O	O	87.232960925
4010440	40	Oklahoma	EAGLETOWN	O	O	277.2334644
4010500	40	Oklahoma	EARLSBORO	43060	Shawnee, OK Micropolitan Statistical Area	31.328524302
4010560	40	Oklahoma	PEAVINE	O	O	26.090021267
4010590	40	Oklahoma	EDMOND	36420	Oklahoma City, OK Metropolitan Statistical Area	125.37237431
4010650	40	Oklahoma	EL RENO	36420	Oklahoma City, OK Metropolitan Statistical Area	43.981745861
4010680	40	Oklahoma	ELDORADO	O	O	27.667730893
4010680	40	Oklahoma	ELDORADO	11060	Altus, OK Micropolitan Statistical Area	153.41546447
4010710	40	Oklahoma	ELGIN	30020	Lawton, OK Metropolitan Statistical Area	118.39942888
4010740	40	Oklahoma	ELK CITY	O	O	23.38920412
4010740	40	Oklahoma	ELK CITY	21120	Elk City, OK Micropolitan Statistical Area	39.555064734
4010860	40	Oklahoma	ELMORE CITY-PERNELL	20340	Duncan, OK Micropolitan Statistical Area	0.7332161385
4010860	40	Oklahoma	ELMORE CITY-PERNELL	O	O	218.68257652
4010890	40	Oklahoma	EMPIRE	30020	Lawton, OK Metropolitan Statistical Area	4.5797324157
4010890	40	Oklahoma	EMPIRE	O	O	14.681446014
4010890	40	Oklahoma	EMPIRE	20340	Duncan, OK Micropolitan Statistical Area	84.255944815
4010920	40	Oklahoma	ENID	21420	Enid, OK Micropolitan Statistical Area	47.863931416
4011040	40	Oklahoma	ERICK	O	O	10.812247007
4011040	40	Oklahoma	ERICK	21120	Elk City, OK Micropolitan Statistical Area	258.10322403
4011160	40	Oklahoma	EUFAULA	O	O	103.77151516
4011250	40	Oklahoma	FAIRLAND	33060	Miami, OK Micropolitan Statistical Area	67.907036635
4011280	40	Oklahoma	FAIRVIEW	O	O	315.97157014
4011400	40	Oklahoma	FANSHAWE	O	O	5.4155096471
4011400	40	Oklahoma	FANSHAWE	22900	Fort Smith, AR-OK Metropolitan Statistical Area	71.738296085
4011430	40	Oklahoma	FARGO	O	O	86.668680318
4011430	40	Oklahoma	FARGO	49260	Woodward, OK Micropolitan Statistical Area	89.696871955
4011450	40	Oklahoma	FARRIS	O	O	106.18871516
4011580	40	Oklahoma	FELT	O	O	344.30226472
4011700	40	Oklahoma	FLETCHER	36420	Oklahoma City, OK Metropolitan Statistical Area	0.9759203518
4011700	40	Oklahoma	FLETCHER	O	O	1.6304546585
4011700	40	Oklahoma	FLETCHER	30020	Lawton, OK Metropolitan Statistical Area	53.694985459
4011760	40	Oklahoma	FLOWER MOUND	30020	Lawton, OK Metropolitan Statistical Area	9.9153555924
4011850	40	Oklahoma	FOREST GROVE	O	O	43.81146515
4011880	40	Oklahoma	FORGAN	O	O	374.47926863
4011970	40	Oklahoma	FORT GIBSON	46140	Tulsa, OK Metropolitan Statistical Area	5.011767236
4011970	40	Oklahoma	FORT GIBSON	45140	Tahlequah, OK Micropolitan Statistical Area	13.28462101
4011970	40	Oklahoma	FORT GIBSON	34780	Muskogee, OK Micropolitan Statistical Area	36.627865843
4012000	40	Oklahoma	FORT SUPPLY	49260	Woodward, OK Micropolitan Statistical Area	64.819633913
4012000	40	Oklahoma	FORT SUPPLY	O	O	175.97884546
4012060	40	Oklahoma	FOX	20340	Duncan, OK Micropolitan Statistical Area	3.7767097763
4012060	40	Oklahoma	FOX	11620	Ardmore, OK Micropolitan Statistical Area	130.90891309
4012090	40	Oklahoma	FOYIL	46140	Tulsa, OK Metropolitan Statistical Area	33.103991602
4012150	40	Oklahoma	FREDERICK	O	O	205.77064952
4012180	40	Oklahoma	FREEDOM	49260	Woodward, OK Micropolitan Statistical Area	112.64956092
4012180	40	Oklahoma	FREEDOM	O	O	383.74108374
4012210	40	Oklahoma	FRIEND	36420	Oklahoma City, OK Metropolitan Statistical Area	30.859184676
4012240	40	Oklahoma	FRINK-CHAMBERS	32540	McAlester, OK Micropolitan Statistical Area	25.3292189
4012300	40	Oklahoma	FORT TOWSON	O	O	140.80525431
4012330	40	Oklahoma	GAGE	O	O	167.22526668
4012390	40	Oklahoma	GANS	22900	Fort Smith, AR-OK Metropolitan Statistical Area	48.811535034
4012420	40	Oklahoma	GARBER	O	O	2.6179495812
4012420	40	Oklahoma	GARBER	21420	Enid, OK Micropolitan Statistical Area	170.40696057
4012570	40	Oklahoma	GEARY	36420	Oklahoma City, OK Metropolitan Statistical Area	61.708086292
4012570	40	Oklahoma	GEARY	O	O	235.04430252
4012630	40	Oklahoma	GERONIMO	O	O	14.062213416
4012630	40	Oklahoma	GERONIMO	30020	Lawton, OK Metropolitan Statistical Area	69.695593956
4012690	40	Oklahoma	GLENCOE	O	O	5.202923334
4012690	40	Oklahoma	GLENCOE	46140	Tulsa, OK Metropolitan Statistical Area	10.760235569
4012690	40	Oklahoma	GLENCOE	44660	Stillwater, OK Micropolitan Statistical Area	72.302472058
4012720	40	Oklahoma	GLENPOOL	46140	Tulsa, OK Metropolitan Statistical Area	18.070853996
4012750	40	Oklahoma	GLOVER	O	O	26.857056867
4012840	40	Oklahoma	GOODLAND	O	O	24.462999442
4012870	40	Oklahoma	GOODWELL	25100	Guymon, OK Micropolitan Statistical Area	185.86810325
4012900	40	Oklahoma	GORE	34780	Muskogee, OK Micropolitan Statistical Area	8.5985174449
4012900	40	Oklahoma	GORE	22900	Fort Smith, AR-OK Metropolitan Statistical Area	53.808901817
4013080	40	Oklahoma	GRACEMONT	O	O	100.22645819
4013140	40	Oklahoma	GRAHAM	46140	Tulsa, OK Metropolitan Statistical Area	8.6634134984
4013140	40	Oklahoma	GRAHAM	O	O	39.873908296
4013200	40	Oklahoma	GRANDFIELD	O	O	174.24397989
4013230	40	Oklahoma	GRAND VIEW	45140	Tahlequah, OK Micropolitan Statistical Area	29.28628511
4013260	40	Oklahoma	GRANDVIEW	O	O	0.2141326524
4013260	40	Oklahoma	GRANDVIEW	20340	Duncan, OK Micropolitan Statistical Area	42.137181717
4013290	40	Oklahoma	GRANITE	O	O	174.8261741
4013320	40	Oklahoma	GRANT	O	O	88.621680487
4013380	40	Oklahoma	GREENVILLE	11620	Ardmore, OK Micropolitan Statistical Area	43.553201405
4013500	40	Oklahoma	GROVE	43060	Shawnee, OK Micropolitan Statistical Area	11.899259379
4013530	40	Oklahoma	GROVE	O	O	155.23183351
4013560	40	Oklahoma	GUTHRIE	36420	Oklahoma City, OK Metropolitan Statistical Area	205.34608114
4013590	40	Oklahoma	GUYMON	25100	Guymon, OK Micropolitan Statistical Area	359.2909527
4013600	40	Oklahoma	GYPSY	46140	Tulsa, OK Metropolitan Statistical Area	45.990223121
4013620	40	Oklahoma	HAILEYVILLE	32540	McAlester, OK Micropolitan Statistical Area	184.40396751
4013650	40	Oklahoma	HAMMON	21120	Elk City, OK Micropolitan Statistical Area	1.4552526884
4013650	40	Oklahoma	HAMMON	O	O	246.22660954
4013680	40	Oklahoma	HANNA	O	O	108.34687304
4013740	40	Oklahoma	HARDESTY	25100	Guymon, OK Micropolitan Statistical Area	249.81963893
4013830	40	Oklahoma	HARMONY	O	O	90.397996052
4013890	40	Oklahoma	HARRAH	43060	Shawnee, OK Micropolitan Statistical Area	1.2685340627
4013890	40	Oklahoma	HARRAH	36420	Oklahoma City, OK Metropolitan Statistical Area	62.315476365
4013920	40	Oklahoma	HARTSHORNE	O	O	59.218508734
4013920	40	Oklahoma	HARTSHORNE	32540	McAlester, OK Micropolitan Statistical Area	65.332689186
4013950	40	Oklahoma	HASKELL	46140	Tulsa, OK Metropolitan Statistical Area	36.201997075
4013950	40	Oklahoma	HASKELL	34780	Muskogee, OK Micropolitan Statistical Area	71.750144788
4014080	40	Oklahoma	HAWORTH	O	O	209.19588701
4014100	40	Oklahoma	HAYWOOD	32540	McAlester, OK Micropolitan Statistical Area	94.655121568
4014130	40	Oklahoma	HEALDTON	O	O	2.3518861863
4014130	40	Oklahoma	HEALDTON	11620	Ardmore, OK Micropolitan Statistical Area	95.316052043
4014160	40	Oklahoma	HEAVENER	22900	Fort Smith, AR-OK Metropolitan Statistical Area	127.3877099
4014340	40	Oklahoma	HENNESSEY	21420	Enid, OK Micropolitan Statistical Area	23.316958225
4014340	40	Oklahoma	HENNESSEY	O	O	218.68605028
4014370	40	Oklahoma	HENRYETTA	O	O	2.5109676184
4014370	40	Oklahoma	HENRYETTA	46140	Tulsa, OK Metropolitan Statistical Area	45.303880945
4014520	40	Oklahoma	HILLDALE	34780	Muskogee, OK Micropolitan Statistical Area	27.363155737
4014610	40	Oklahoma	HINTON	36420	Oklahoma City, OK Metropolitan Statistical Area	76.04091602
4014610	40	Oklahoma	HINTON	O	O	94.620354612
4014670	40	Oklahoma	MIDWAY	46140	Tulsa, OK Metropolitan Statistical Area	1.0014027092
4014670	40	Oklahoma	MIDWAY	34780	Muskogee, OK Micropolitan Statistical Area	22.394583295
4014670	40	Oklahoma	MIDWAY	O	O	45.186624803
4014700	40	Oklahoma	HOBART	O	O	136.26191009
4014730	40	Oklahoma	HODGEN	22900	Fort Smith, AR-OK Metropolitan Statistical Area	139.05737942
4014790	40	Oklahoma	HOLDENVILLE	O	O	148.554974
4014820	40	Oklahoma	SKELLY	45140	Tahlequah, OK Micropolitan Statistical Area	12.417055986
4014820	40	Oklahoma	SKELLY	O	O	44.200320233
4014850	40	Oklahoma	HOLLIS	O	O	509.16592085
4014890	40	Oklahoma	HOLLY CREEK	O	O	34.131738448
4014970	40	Oklahoma	HOMINY	46140	Tulsa, OK Metropolitan Statistical Area	221.02616692
4015090	40	Oklahoma	HOOKER	25100	Guymon, OK Micropolitan Statistical Area	302.76473134
4015120	40	Oklahoma	HOWE	22900	Fort Smith, AR-OK Metropolitan Statistical Area	30.699358839
4015210	40	Oklahoma	HUGO	O	O	121.98115049
4015240	40	Oklahoma	HULBERT	45140	Tahlequah, OK Micropolitan Statistical Area	66.239907289
4015370	40	Oklahoma	IDABEL	O	O	121.13026933
4015420	40	Oklahoma	INDIAHOMA	O	O	9.6289785899
4015420	40	Oklahoma	INDIAHOMA	30020	Lawton, OK Metropolitan Statistical Area	113.01598849
4015450	40	Oklahoma	INDIANOLA	32540	McAlester, OK Micropolitan Statistical Area	129.20815888
4015480	40	Oklahoma	INOLA	O	O	2.9425151777
4015480	40	Oklahoma	INOLA	46140	Tulsa, OK Metropolitan Statistical Area	97.192194713
4015690	40	Oklahoma	JAY	O	O	239.54672029
4015720	40	Oklahoma	JENKS	46140	Tulsa, OK Metropolitan Statistical Area	37.3059408
4015750	40	Oklahoma	JENNINGS	46140	Tulsa, OK Metropolitan Statistical Area	26.037291292
4015840	40	Oklahoma	JONES	36420	Oklahoma City, OK Metropolitan Statistical Area	51.758320116
4015900	40	Oklahoma	JUSTICE	O	O	14.522631765
4015930	40	Oklahoma	JUSTUS-TIAWAH	46140	Tulsa, OK Metropolitan Statistical Area	33.148641615
4015990	40	Oklahoma	KANSAS	45140	Tahlequah, OK Micropolitan Statistical Area	16.730721532
4015990	40	Oklahoma	KANSAS	O	O	116.34001277
4016050	40	Oklahoma	KAW CITY	38620	Ponca City, OK Micropolitan Statistical Area	16.124400576
4016170	40	Oklahoma	KELLYVILLE	46140	Tulsa, OK Metropolitan Statistical Area	126.73840304
4016320	40	Oklahoma	KENWOOD	O	O	28.374465055
4016350	40	Oklahoma	KEOTA	22900	Fort Smith, AR-OK Metropolitan Statistical Area	10.96558903
4016350	40	Oklahoma	KEOTA	O	O	96.659476801
4016380	40	Oklahoma	KETCHUM	O	O	55.534736454
4016410	40	Oklahoma	KEYES	25100	Guymon, OK Micropolitan Statistical Area	7.8366973129
4016410	40	Oklahoma	KEYES	O	O	291.0945294
4016470	40	Oklahoma	KEYSTONE	46140	Tulsa, OK Metropolitan Statistical Area	41.98999532
4016500	40	Oklahoma	KIEFER	46140	Tulsa, OK Metropolitan Statistical Area	13.461035727
4016530	40	Oklahoma	KILDARE	38620	Ponca City, OK Micropolitan Statistical Area	92.614451496
4016560	40	Oklahoma	KINGFISHER	O	O	182.47849488
4016590	40	Oklahoma	KINGSTON	O	O	128.14297093
4016620	40	Oklahoma	KINTA	O	O	128.29100444
4016650	40	Oklahoma	KIOWA	32540	McAlester, OK Micropolitan Statistical Area	112.14506631
4016650	40	Oklahoma	KIOWA	O	O	137.73118987
4016710	40	Oklahoma	KONAWA	43060	Shawnee, OK Micropolitan Statistical Area	57.703604032
4016710	40	Oklahoma	KONAWA	O	O	100.69424993
4016720	40	Oklahoma	KREBS	32540	McAlester, OK Micropolitan Statistical Area	12.724322275
4016740	40	Oklahoma	KREMLIN-HILLSDALE	O	O	10.464992888
4016740	40	Oklahoma	KREMLIN-HILLSDALE	21420	Enid, OK Micropolitan Statistical Area	121.22868986
4017020	40	Oklahoma	DEER CREEK-LAMONT	38620	Ponca City, OK Micropolitan Statistical Area	10.059187919
4017020	40	Oklahoma	DEER CREEK-LAMONT	O	O	239.20068626
4017040	40	Oklahoma	LANE	O	O	94.860920205
4017190	40	Oklahoma	LATTA	10220	Ada, OK Micropolitan Statistical Area	50.131179372
4017220	40	Oklahoma	LAVERNE	O	O	831.70725849
4017250	40	Oklahoma	LAWTON	30020	Lawton, OK Metropolitan Statistical Area	181.73038138
4017280	40	Oklahoma	LE FLORE	O	O	52.849478839
4017280	40	Oklahoma	LE FLORE	22900	Fort Smith, AR-OK Metropolitan Statistical Area	128.64076668
4017310	40	Oklahoma	LEACH	O	O	30.059956262
4017370	40	Oklahoma	LEEDEY	O	O	316.60824722
4017520	40	Oklahoma	LEONARD	46140	Tulsa, OK Metropolitan Statistical Area	13.183942551
4017580	40	Oklahoma	LEXINGTON	36420	Oklahoma City, OK Metropolitan Statistical Area	102.98819338
4017610	40	Oklahoma	LIBERTY	46140	Tulsa, OK Metropolitan Statistical Area	45.810721517
4017700	40	Oklahoma	LIBERTY	22900	Fort Smith, AR-OK Metropolitan Statistical Area	32.711053874
4017760	40	Oklahoma	LIBERTY	46140	Tulsa, OK Metropolitan Statistical Area	47.804196776
4017850	40	Oklahoma	LINDSAY	36420	Oklahoma City, OK Metropolitan Statistical Area	80.331168716
4017850	40	Oklahoma	LINDSAY	O	O	102.72876631
4017880	40	Oklahoma	LITTLE AXE	43060	Shawnee, OK Micropolitan Statistical Area	0.4410939356
4017880	40	Oklahoma	LITTLE AXE	36420	Oklahoma City, OK Metropolitan Statistical Area	53.38976281
4018000	40	Oklahoma	LOCUST GROVE	45140	Tahlequah, OK Micropolitan Statistical Area	11.502565263
4018000	40	Oklahoma	LOCUST GROVE	46140	Tulsa, OK Metropolitan Statistical Area	16.170619709
4018000	40	Oklahoma	LOCUST GROVE	O	O	119.41693938
4018090	40	Oklahoma	LONE GROVE	11620	Ardmore, OK Micropolitan Statistical Area	126.82862816
4018240	40	Oklahoma	LONE STAR	46140	Tulsa, OK Metropolitan Statistical Area	15.714437287
4018270	40	Oklahoma	LONE WOLF	O	O	157.04939521
4018390	40	Oklahoma	LOOKEBA SICKLES	36420	Oklahoma City, OK Metropolitan Statistical Area	1.8623962737
4018390	40	Oklahoma	LOOKEBA SICKLES	O	O	103.67825874
4018420	40	Oklahoma	LOST CITY	45140	Tahlequah, OK Micropolitan Statistical Area	30.014118598
4018480	40	Oklahoma	LOWREY	45140	Tahlequah, OK Micropolitan Statistical Area	51.634391742
4018570	40	Oklahoma	LUKFATA	O	O	22.459721435
4018630	40	Oklahoma	LUTHER	36420	Oklahoma City, OK Metropolitan Statistical Area	132.29951181
4018660	40	Oklahoma	MACOMB	43060	Shawnee, OK Micropolitan Statistical Area	83.374926448
